10,5,2222,2,8,8,11,1,0.0103221,0.151393,0.552563
10,5,2222,2,8,8,11,2,0.0112479,0.134006,0.308739
10,5,2222,2,8,8,11,4,0.01161,0.131238,0.16706
10,5,2222,2,8,8,11,8,0.011198,0.132195,0.115573
10,5,2222,2,6,8,11,1,0.0124209,0.130635,0.533185
10,5,2222,2,6,8,11,2,0.0131431,0.134506,0.283259
10,5,2222,2,6,8,11,4,0.012593,0.133855,0.199476
10,5,2222,2,6,8,11,8,0.012552,0.135184,0.108825
10,5,2222,2,4,8,11,1,0.0126071,0.132391,0.495009
10,5,2222,2,4,8,11,2,0.012491,0.131993,0.269837
10,5,2222,2,4,8,11,4,0.0127959,0.134272,0.188295
10,5,2222,2,4,8,11,8,0.012718,0.132732,0.111365
10,5,2222,4,8,8,11,1,0.0117838,0.133132,0.561282
10,5,2222,4,8,8,11,2,0.0111811,0.1299,0.287508
10,5,2222,4,8,8,11,4,0.00512099,0.130503,0.194986
10,5,2222,4,8,8,11,8,0.0117021,0.133615,0.102653
10,5,2222,4,6,8,11,1,0.012361,0.134681,0.552729
10,5,2222,4,6,8,11,2,0.0127721,0.134291,0.295949
10,5,2222,4,6,8,11,4,0.0129881,0.133608,0.172407
10,5,2222,4,6,8,11,8,0.0129421,0.131252,0.111301
10,5,2222,4,4,8,11,1,0.013108,0.128256,0.530342
10,5,2222,4,4,8,11,2,0.0131559,0.132379,0.262942
10,5,2222,4,4,8,11,4,0.0127048,0.13021,0.18018
10,5,2222,4,4,8,11,8,0.0128191,0.130462,0.104868
10,5,2222,8,8,8,11,1,0.012028,0.133174,0.564688
10,5,2222,8,8,8,11,2,0.0113671,0.13338,0.290746
10,5,2222,8,8,8,11,4,0.0116022,0.136542,0.181954
10,5,2222,8,8,8,11,8,0.01192,0.131587,0.126565
10,5,2222,8,6,8,11,1,0.0130239,0.133031,0.577605
10,5,2222,8,6,8,11,2,0.0136549,0.135762,0.28319
10,5,2222,8,6,8,11,4,0.013588,0.132652,0.197211
10,5,2222,8,6,8,11,8,0.00633693,0.133637,0.108639
10,5,2222,8,4,8,11,1,0.013653,0.132628,0.565061
10,5,2222,8,4,8,11,2,0.0137951,0.137512,0.304116
10,5,2222,8,4,8,11,4,0.013994,0.134744,0.205566
10,5,2222,8,4,8,11,8,0.0138762,0.134411,0.113687
10,5,2222,16,8,8,11,1,0.011322,0.133748,0.570339
10,5,2222,16,8,8,11,2,0.00543213,0.132297,0.313197
10,5,2222,16,8,8,11,4,0.0119729,0.133624,0.195441
10,5,2222,16,8,8,11,8,0.011508,0.132908,0.117351
10,5,2222,16,6,8,11,1,0.0132909,0.133449,0.585973
10,5,2222,16,6,8,11,2,0.00778294,0.141703,0.295337
10,5,2222,16,6,8,11,4,0.0133672,0.141585,0.19367
10,5,2222,16,6,8,11,8,0.0140069,0.137092,0.127573
10,5,2222,16,4,8,11,1,0.00812507,0.138551,0.571201
10,5,2222,16,4,8,11,2,0.0103819,0.138582,0.3169
10,5,2222,16,4,8,11,4,0.00735402,0.135228,0.182823
10,5,2222,16,4,8,11,8,0.0144579,0.134816,0.126945
10,5,5555,2,8,8,11,1,0.010504,0.332649,0.842234
10,5,5555,2,8,8,11,2,0.0117838,0.343255,0.459606
10,5,5555,2,8,8,11,4,0.00815797,0.330588,0.275337
10,5,5555,2,8,8,11,8,0.011744,0.301187,0.146402
10,5,5555,2,6,8,11,1,0.01333,0.332766,0.799684
10,5,5555,2,6,8,11,2,0.00669003,0.34531,0.435435
10,5,5555,2,6,8,11,4,0.0066781,0.33676,0.271811
10,5,5555,2,6,8,11,8,0.0131199,0.33131,0.146708
10,5,5555,2,4,8,11,1,0.0130808,0.317016,0.757741
10,5,5555,2,4,8,11,2,0.013212,0.313582,0.409864
10,5,5555,2,4,8,11,4,0.0130649,0.339217,0.249997
10,5,5555,2,4,8,11,8,0.0131741,0.331419,0.147823
10,5,5555,4,8,8,11,1,0.00582194,0.34579,0.824522
10,5,5555,4,8,8,11,2,0.011981,0.337516,0.454792
10,5,5555,4,8,8,11,4,0.0113099,0.338147,0.266594
10,5,5555,4,8,8,11,8,0.011318,0.323748,0.138127
10,5,5555,4,6,8,11,1,0.013556,0.335991,0.819038
10,5,5555,4,6,8,11,2,0.013243,0.337633,0.438714
10,5,5555,4,6,8,11,4,0.0127308,0.335587,0.280137
10,5,5555,4,6,8,11,8,0.0129962,0.331088,0.134678
10,5,5555,4,4,8,11,1,0.013273,0.304943,0.782346
10,5,5555,4,4,8,11,2,0.00658512,0.316925,0.431217
10,5,5555,4,4,8,11,4,0.01355,0.331465,0.257904
10,5,5555,4,4,8,11,8,0.0126469,0.307366,0.140431
10,5,5555,8,8,8,11,1,0.011837,0.317388,0.831349
10,5,5555,8,8,8,11,2,0.010716,0.314311,0.44254
10,5,5555,8,8,8,11,4,0.0122402,0.312742,0.255999
10,5,5555,8,8,8,11,8,0.0113661,0.327573,0.160758
10,5,5555,8,6,8,11,1,0.013274,0.3298,0.839426
10,5,5555,8,6,8,11,2,0.013871,0.32867,0.431476
10,5,5555,8,6,8,11,4,0.0138531,0.331327,0.28353
10,5,5555,8,6,8,11,8,0.00760794,0.338714,0.147458
10,5,5555,8,4,8,11,1,0.0128551,0.342358,0.81868
10,5,5555,8,4,8,11,2,0.00757718,0.341511,0.436415
10,5,5555,8,4,8,11,4,0.00753713,0.331074,0.26316
10,5,5555,8,4,8,11,8,0.00742698,0.331521,0.143787
10,5,5555,16,8,8,11,1,0.0120361,0.335463,0.83176
10,5,5555,16,8,8,11,2,0.00628901,0.339971,0.462769
10,5,5555,16,8,8,11,4,0.011553,0.332472,0.255218
10,5,5555,16,8,8,11,8,0.011323,0.333688,0.152677
10,5,5555,16,6,8,11,1,0.0134449,0.328722,0.85021
10,5,5555,16,6,8,11,2,0.0117402,0.34151,0.472522
10,5,5555,16,6,8,11,4,0.014353,0.328608,0.292945
10,5,5555,16,6,8,11,8,0.013345,0.342043,0.166456
10,5,5555,16,4,8,11,1,0.0143292,0.331733,0.830506
10,5,5555,16,4,8,11,2,0.01436,0.34608,0.464813
10,5,5555,16,4,8,11,4,0.0140669,0.339986,0.292809
