4,3,4,2,8,8,11,1,3.09944E-05,0.000973642,0.396306
4,3,4,2,8,8,11,2,3.00407E-05,0.000766367,0.395474
4,3,4,2,8,8,11,4,2.7895E-05,0.000995874,0.395746
4,3,4,2,8,8,11,8,2.59876E-05,0.00100824,0.348901
4,3,4,2,6,8,11,1,2.7895E-05,0.000968874,0.351156
4,3,4,2,6,8,11,2,2.90871E-05,0.00089848,0.317722
4,3,4,2,6,8,11,4,2.69413E-05,0.00091213,0.266032
4,3,4,2,6,8,11,8,2.69413E-05,0.000863731,inf
4,3,4,2,4,8,11,1,2.69413E-05,0.000815004,0.392958
4,3,4,2,4,8,11,2,2.69413E-05,0.000769258,0.310791
4,3,4,2,4,8,11,4,2.69413E-05,0.0007855,inf
4,3,4,2,4,8,11,8,2.59876E-05,0.000801235,inf
4,3,4,4,8,8,11,1,2.09808E-05,0.000773877,0.390337
4,3,4,4,8,8,11,2,1.97887E-05,0.000768363,0.398913
4,3,4,4,8,8,11,4,1.90735E-05,0.00074026,0.529226
4,3,4,4,8,8,11,8,1.78814E-05,0.000693232,0.354442
4,3,4,4,6,8,11,1,2.19345E-05,0.00069049,0.390571
4,3,4,4,6,8,11,2,2.09808E-05,0.00068751,0.352349
4,3,4,4,6,8,11,4,2.09808E-05,0.000734866,0.301762
4,3,4,4,6,8,11,8,2.19345E-05,0.000692248,inf
4,3,4,4,4,8,11,1,1.88351E-05,0.000685513,0.415218
4,3,4,4,4,8,11,2,1.88351E-05,0.000669748,0.336389
4,3,4,4,4,8,11,4,1.88351E-05,0.000635505,0.301091
4,3,4,4,4,8,11,8,1.88351E-05,0.000629127,inf
4,3,4,8,8,8,11,1,2.00272E-05,0.000660241,0.40727
4,3,4,8,8,8,11,2,2.00272E-05,0.000672877,0.399151
4,3,4,8,8,8,11,4,2.00272E-05,0.000684142,0.392421
4,3,4,8,8,8,11,8,2.00272E-05,0.000633389,inf
4,3,4,8,6,8,11,1,2.31266E-05,0.00070101,0.414683
4,3,4,8,6,8,11,2,2.19345E-05,0.000681013,0.345675
4,3,4,8,6,8,11,4,2.19345E-05,0.000698626,0.298095
4,3,4,8,6,8,11,8,2.31266E-05,0.000645518,inf
4,3,4,8,4,8,11,1,1.81198E-05,0.000644118,0.452529
4,3,4,8,4,8,11,2,1.90735E-05,0.000700116,0.344357
4,3,4,8,4,8,11,4,1.90735E-05,0.000675261,inf
4,3,4,8,4,8,11,8,1.90735E-05,0.000654489,inf
4,3,4,16,8,8,11,1,2.00272E-05,0.000703514,0.419339
4,3,4,16,8,8,11,2,1.88351E-05,0.000708103,0.41795
4,3,4,16,8,8,11,4,2.09808E-05,0.000671238,inf
4,3,4,16,8,8,11,8,2.00272E-05,0.000668019,inf
4,3,4,16,6,8,11,1,2.09808E-05,0.000733614,0.496151
4,3,4,16,6,8,11,2,2.12193E-05,0.000706375,0.360675
4,3,4,16,6,8,11,4,2.21729E-05,0.000696123,0.318095
4,3,4,16,6,8,11,8,2.09808E-05,0.000635624,inf
4,3,4,16,4,8,11,1,2.19345E-05,0.00068137,0.457636
4,3,4,16,4,8,11,2,2.19345E-05,0.000638872,0.365393
4,3,4,16,4,8,11,4,2.19345E-05,0.000727355,0.247123
4,3,4,16,4,8,11,8,2.21729E-05,0.00071162,inf
4,3,10,2,8,8,11,1,1.78814E-05,0.00122738,0.649206
4,3,10,2,8,8,11,2,1.69277E-05,0.00107864,0.471018
4,3,10,2,8,8,11,4,1.5974E-05,0.00105172,0.492637
4,3,10,2,8,8,11,8,1.78814E-05,0.00104761,0.336056
4,3,10,2,6,8,11,1,2.09808E-05,0.00109437,0.61254
4,3,10,2,6,8,11,2,2.12193E-05,0.00111362,0.457103
4,3,10,2,6,8,11,4,2.00272E-05,0.00104076,0.390005
4,3,10,2,6,8,11,8,2.09808E-05,0.00099501,0.294856
4,3,10,2,4,8,11,1,2.09808E-05,0.00105926,0.65044
4,3,10,2,4,8,11,2,2.19345E-05,0.00104511,0.447253
4,3,10,2,4,8,11,4,2.00272E-05,0.00104025,0.45522
4,3,10,2,4,8,11,8,2.09808E-05,0.00104061,inf
4,3,10,4,8,8,11,1,1.90735E-05,0.00103328,0.652381
4,3,10,4,8,8,11,2,1.78814E-05,0.000957876,0.49823
4,3,10,4,8,8,11,4,1.69277E-05,0.00105652,0.670058
4,3,10,4,8,8,11,8,1.5974E-05,0.00109875,0.340746
4,3,10,4,6,8,11,1,2.09808E-05,0.00119001,0.623937
4,3,10,4,6,8,11,2,2.09808E-05,0.0011265,0.529746
4,3,10,4,6,8,11,4,2.00272E-05,0.00104088,0.43219
4,3,10,4,6,8,11,8,2.00272E-05,0.00103951,inf
4,3,10,4,4,8,11,1,1.90735E-05,0.00101164,0.656786
4,3,10,4,4,8,11,2,1.81198E-05,0.00107101,0.464861
4,3,10,4,4,8,11,4,1.81198E-05,0.00105798,0.471508
4,3,10,4,4,8,11,8,1.81198E-05,0.000984013,0.300635
4,3,10,8,8,8,11,1,1.81198E-05,0.00113001,0.666516
4,3,10,8,8,8,11,2,1.90735E-05,0.0010595,0.671111
4,3,10,8,8,8,11,4,1.81198E-05,0.00106412,0.469214
4,3,10,8,8,8,11,8,1.90735E-05,0.00097388,inf
4,3,10,8,6,8,11,1,2.21729E-05,0.000997633,0.662222
4,3,10,8,6,8,11,2,2.19345E-05,0.000952244,0.552659
4,3,10,8,6,8,11,4,2.19345E-05,0.00106424,0.439643
4,3,10,8,6,8,11,8,3.00407E-05,0.000897765,inf
4,3,10,8,4,8,11,1,1.90735E-05,0.00104624,0.636958
4,3,10,8,4,8,11,2,1.78814E-05,0.000984758,0.562754
4,3,10,8,4,8,11,4,1.88351E-05,0.000952721,0.583746
4,3,10,8,4,8,11,8,1.90735E-05,0.000872254,0.329381
4,3,10,16,8,8,11,1,1.88351E-05,0.000933021,0.682606
4,3,10,16,8,8,11,2,2.00272E-05,0.000912756,0.721852
4,3,10,16,8,8,11,4,2.00272E-05,0.000930637,0.478373
4,3,10,16,8,8,11,8,1.90735E-05,0.000899851,0.334974
4,3,10,16,6,8,11,1,2.09808E-05,0.000942886,0.689444
4,3,10,16,6,8,11,2,2.00272E-05,0.00092575,0.582579
4,3,10,16,6,8,11,4,2.12193E-05,0.000942886,0.483254
4,3,10,16,6,8,11,8,2.09808E-05,0.000890017,0.392262
4,3,10,16,4,8,11,1,2.19345E-05,0.000919759,0.852388
4,3,10,16,4,8,11,2,2.21729E-05,0.000855237,0.613277
4,3,10,16,4,8,11,4,2.19345E-05,0.000848621,0.383902
4,3,10,16,4,8,11,8,2.19345E-05,0.000902742,0.315793
4,3,16,2,8,8,11,1,2.40803E-05,0.00124952,0.809841
4,3,16,2,8,8,11,2,2.31266E-05,0.00126073,0.5148
4,3,16,2,8,8,11,4,1.71661E-05,0.00134873,0.475796
4,3,16,2,8,8,11,8,1.69277E-05,0.00118512,0.34271
4,3,16,2,6,8,11,1,2.19345E-05,0.00137311,0.778016
4,3,16,2,6,8,11,2,2.09808E-05,0.0013355,0.521786
4,3,16,2,6,8,11,4,2.00272E-05,0.00124511,0.423208
4,3,16,2,6,8,11,8,2.00272E-05,0.00119564,0.294524
4,3,16,2,4,8,11,1,2.00272E-05,0.00119013,0.800714
4,3,16,2,4,8,11,2,2.00272E-05,0.00125301,0.52127
4,3,16,2,4,8,11,4,2.00272E-05,0.00132737,0.497411
4,3,16,2,4,8,11,8,2.09808E-05,0.00110286,0.334994
4,3,16,4,8,8,11,1,1.69277E-05,0.00132814,0.807302
4,3,16,4,8,8,11,2,1.78814E-05,0.00121152,0.523492
4,3,16,4,8,8,11,4,1.71661E-05,0.00130662,0.693234
4,3,16,4,8,8,11,8,1.62125E-05,0.00119948,0.339984
4,3,16,4,6,8,11,1,2.09808E-05,0.001277,0.783984
4,3,16,4,6,8,11,2,2.09808E-05,0.00118461,0.616984
4,3,16,4,6,8,11,4,2.00272E-05,0.00121889,0.471984
4,3,16,4,6,8,11,8,1.97887E-05,0.00126824,0.295968
4,3,16,4,4,8,11,1,1.78814E-05,0.00123188,0.807937
4,3,16,4,4,8,11,2,1.78814E-05,0.00138101,0.506905
4,3,16,4,4,8,11,4,1.78814E-05,0.00130311,0.494306
