4,9,17476,2,8,8,11,1,0.0675609,1.04279,0.822785
4,9,17476,2,8,8,11,2,0.0673392,1.00853,0.378061
4,9,17476,2,8,8,11,4,0.066468,1.03954,0.20705
4,9,17476,2,8,8,11,8,0.066313,1.05623,0.219391
4,9,17476,2,6,8,11,1,0.0756152,1.02112,0.848311
4,9,17476,2,6,8,11,2,0.0766881,1.03214,0.359137
4,9,17476,2,6,8,11,4,0.0544491,1.02864,0.214388
4,9,17476,2,6,8,11,8,0.076148,1.05002,0.218438
4,9,17476,2,4,8,11,1,0.07988,1.01724,0.739286
4,9,17476,2,4,8,11,2,0.060415,1.02267,0.344649
4,9,17476,2,4,8,11,4,0.0555768,0.986915,0.202929
4,9,17476,2,4,8,11,8,0.0605278,1.02045,0.207954
4,9,17476,4,8,8,11,1,0.06775,0.993373,0.845178
4,9,17476,4,8,8,11,2,0.072016,0.957875,0.384407
4,9,17476,4,8,8,11,4,0.054503,1.04051,0.21716
4,9,17476,4,8,8,11,8,0.048882,0.979023,0.227773
4,9,17476,4,6,8,11,1,0.056742,1.03536,0.878614
4,9,17476,4,6,8,11,2,0.0710521,0.983267,0.403074
4,9,17476,4,6,8,11,4,0.060955,0.939257,0.196209
4,9,17476,4,6,8,11,8,0.0625851,0.917258,0.242098
4,9,17476,4,4,8,11,1,0.0697739,0.926501,0.826949
4,9,17476,4,4,8,11,2,0.0650508,0.93533,0.361064
4,9,17476,4,4,8,11,4,0.0703821,0.908503,0.206338
4,9,17476,4,4,8,11,8,0.0697551,1.0436,0.222344
4,9,17476,8,8,8,11,1,0.0587862,0.96571,0.853372
4,9,17476,8,8,8,11,2,0.0638011,1.03711,0.413338
4,9,17476,8,8,8,11,4,0.0725522,0.963549,0.216859
4,9,17476,8,8,8,11,8,0.0596359,0.985192,0.250827
4,9,17476,8,6,8,11,1,0.0693302,0.968024,0.886918
4,9,17476,8,6,8,11,2,0.057636,1.0141,0.415967
4,9,17476,8,6,8,11,4,0.0571051,0.946838,0.199722
4,9,17476,8,6,8,11,8,0.0574369,1.01168,0.243555
