4,5,68,2,8,8,11,1,0.000275135,0.00451362,0.514839
4,5,68,2,8,8,11,2,0.000557899,0.00462452,0.290733
4,5,68,2,8,8,11,4,0.000555992,0.00442624,0.195029
4,5,68,2,8,8,11,8,0.000560999,0.00416636,0.264344
4,5,68,2,6,8,11,1,0.000576973,0.00437087,0.505508
4,5,68,2,6,8,11,2,0.000578165,0.00451088,0.316778
4,5,68,2,6,8,11,4,0.000575066,0.00419113,0.208741
4,5,68,2,6,8,11,8,0.000586033,0.00443438,0.233028
4,5,68,2,4,8,11,1,0.00061202,0.00429714,0.492014
4,5,68,2,4,8,11,2,0.000613928,0.00442362,0.294224
4,5,68,2,4,8,11,4,0.00061512,0.00430286,0.200908
4,5,68,2,4,8,11,8,0.000607014,0.00463361,0.228159
4,5,68,4,8,8,11,1,0.000535011,0.00459561,0.522097
4,5,68,4,8,8,11,2,0.000559092,0.00454038,0.282483
4,5,68,4,8,8,11,4,0.000562906,0.00442839,0.186634
4,5,68,4,8,8,11,8,0.000551939,0.00415525,0.254826
4,5,68,4,6,8,11,1,0.000556946,0.00463477,0.527957
4,5,68,4,6,8,11,2,0.000592947,0.00465724,0.318666
4,5,68,4,6,8,11,4,0.000601053,0.00469127,0.190719
4,5,68,4,6,8,11,8,0.000421047,0.00468639,0.268921
4,5,68,4,4,8,11,1,0.000613928,0.00448248,0.500393
4,5,68,4,4,8,11,2,0.000616074,0.00485599,0.310747
4,5,68,4,4,8,11,4,0.000611067,0.00456461,0.199438
4,5,68,4,4,8,11,8,0.000611067,0.00445899,0.243187
4,5,68,8,8,8,11,1,0.000549078,0.00468501,0.51759
4,5,68,8,8,8,11,2,0.000556946,0.00445163,0.322215
4,5,68,8,8,8,11,4,0.000411987,0.00448772,0.198544
4,5,68,8,8,8,11,8,0.000558138,0.00435352,0.250413
4,5,68,8,6,8,11,1,0.000486135,0.00490588,0.569695
4,5,68,8,6,8,11,2,0.000640869,0.00440913,0.328079
4,5,68,8,6,8,11,4,0.000638008,0.0042654,0.199959
4,5,68,8,6,8,11,8,0.000652075,0.0044525,0.282748
4,5,68,8,4,8,11,1,0.000640869,0.00448689,0.556652
4,5,68,8,4,8,11,2,0.000640869,0.00488663,0.330025
4,5,68,8,4,8,11,4,0.00065589,0.00452137,0.164342
4,5,68,8,4,8,11,8,0.000647068,0.00422162,0.235407
4,5,68,16,8,8,11,1,0.000573874,0.00492615,0.540435
4,5,68,16,8,8,11,2,0.000420094,0.00424975,0.328457
4,5,68,16,8,8,11,4,0.000569105,0.00478265,0.203
4,5,68,16,8,8,11,8,0.000571966,0.00441962,0.261973
4,5,68,16,6,8,11,1,0.000650883,0.00477862,0.58022
4,5,68,16,6,8,11,2,0.000227928,0.00480473,0.342758
4,5,68,16,6,8,11,4,0.000483036,0.00446188,0.233014
4,5,68,16,6,8,11,8,0.000652075,0.00470674,0.277758
4,5,68,16,4,8,11,1,0.000494003,0.00484338,0.566402
4,5,68,16,4,8,11,2,0.000658035,0.00465676,0.329846
4,5,68,16,4,8,11,4,0.000668049,0.00465199,0.169374
4,5,68,16,4,8,11,8,0.000658989,0.00451362,0.273149
4,5,170,2,8,8,11,1,0.000545025,0.0108325,0.882043
4,5,170,2,8,8,11,2,0.000560045,0.0105303,0.455836
4,5,170,2,8,8,11,4,0.000555992,0.0103915,0.314831
