10, 8, MD, 2, 1, 0.1, 0, 0.000490993, 0.3175
10, 8, MD, 2, 1, 0.2, 0, 0.000379622, 0.684111
10, 8, MD, 2, 1, 0.3, 0, 0.00038901, 0.667
10, 8, MD, 2, 1, 0.4, 0, 0.00043574, 0.733889
10, 8, MD, 2, 1, 0.5, 0, 0.000414103, 0.754778
10, 8, MD, 2, 1, 0.6, 0, 0.000470251, 0.758889
10, 8, MD, 2, 1, 0.7, 0, 0.00044176, 0.741278
10, 8, MD, 2, 1, 0.8, 0, 0.00041014, 0.751389
10, 8, MD, 2, 1, 0.9, 0, 0.000393003, 0.734833
10, 8, MD, 2, 1, 1, 0, 0.000413895, 0.7485
10, 8, MD, 2, 1, 0.1, 0.1, 0.000339746, 0.340167
10, 8, MD, 2, 1, 0.2, 0.1, 0.000608504, 0.676389
10, 8, MD, 2, 1, 0.3, 0.1, 0.000429124, 0.662667
10, 8, MD, 2, 1, 0.4, 0.1, 0.000433385, 0.732
10, 8, MD, 2, 1, 0.5, 0.1, 0.000408143, 0.739833
10, 8, MD, 2, 1, 0.6, 0.1, 0.145007, 0.754222
10, 8, MD, 2, 1, 0.7, 0.1, 0.000419497, 0.738778
10, 8, MD, 2, 1, 0.8, 0.1, 0.00042364, 0.743111
10, 8, MD, 2, 1, 0.9, 0.1, 0.000992388, 0.744722
10, 8, MD, 2, 1, 1, 0.1, 0.000397503, 0.750556
10, 8, MD, 2, 1, 0.1, 0.2, 0.000346363, 0.339167
10, 8, MD, 2, 1, 0.2, 0.2, 0.000352621, 0.406
10, 8, MD, 2, 1, 0.3, 0.2, 0.000386387, 0.686833
10, 8, MD, 2, 1, 0.4, 0.2, 0.000480264, 0.727278
10, 8, MD, 2, 1, 0.5, 0.2, 0.000425488, 0.740833
10, 8, MD, 2, 1, 0.6, 0.2, 0.00041461, 0.738
10, 8, MD, 2, 1, 0.7, 0.2, 0.000415504, 0.731
10, 8, MD, 2, 1, 0.8, 0.2, 0.000441253, 0.756167
10, 8, MD, 2, 1, 0.9, 0.2, 0.0749565, 0.746833
10, 8, MD, 2, 1, 1, 0.2, 0.000406504, 0.7305
10, 8, MD, 2, 1, 0.1, 0.3, 0.00034523, 0.350667
10, 8, MD, 2, 1, 0.2, 0.3, 0.000390232, 0.684389
10, 8, MD, 2, 1, 0.3, 0.3, 0.000391901, 0.686556
10, 8, MD, 2, 1, 0.4, 0.3, 0.000435382, 0.721444
10, 8, MD, 2, 1, 0.5, 0.3, 0.0282791, 0.724389
10, 8, MD, 2, 1, 0.6, 0.3, 0.000402868, 0.743556
10, 8, MD, 2, 1, 0.7, 0.3, 0.000403732, 0.743333
10, 8, MD, 2, 1, 0.8, 0.3, 0.000889748, 0.747667
10, 8, MD, 2, 1, 0.9, 0.3, 0.00045827, 0.736333
10, 8, MD, 2, 1, 1, 0.3, 0.00139537, 0.736722
10, 8, MD, 2, 1, 0.1, 0.4, 0.000377357, 0.325667
10, 8, MD, 2, 1, 0.2, 0.4, 0.000454515, 0.672833
10, 8, MD, 2, 1, 0.3, 0.4, 0.00086537, 0.691778
10, 8, MD, 2, 1, 0.4, 0.4, 0.000444621, 0.762778
10, 8, MD, 2, 1, 0.5, 0.4, 0.000409514, 0.7415
10, 8, MD, 2, 1, 0.6, 0.4, 0.000441641, 0.749111
10, 8, MD, 2, 1, 0.7, 0.4, 0.00043577, 0.728722
10, 8, MD, 2, 1, 0.8, 0.4, 0.000396103, 0.734556
10, 8, MD, 2, 1, 0.9, 0.4, 0.000389248, 0.740222
10, 8, MD, 2, 1, 1, 0.4, 0.000434101, 0.741444
10, 8, MD, 2, 1, 0.1, 0.5, 0.000390738, 0.337333
10, 8, MD, 2, 1, 0.2, 0.5, 0.000415742, 0.676778
10, 8, MD, 2, 1, 0.3, 0.5, 0.000417739, 0.6695
10, 8, MD, 2, 1, 0.4, 0.5, 0.000431359, 0.756278
10, 8, MD, 2, 1, 0.5, 0.5, 0.000412762, 0.730167
10, 8, MD, 2, 1, 0.6, 0.5, 0.000452995, 0.733333
10, 8, MD, 2, 1, 0.7, 0.5, 0.000422746, 0.739222
10, 8, MD, 2, 1, 0.8, 0.5, 0.00111362, 0.743167
10, 8, MD, 2, 1, 0.9, 0.5, 0.000448138, 0.733667
10, 8, MD, 2, 1, 1, 0.5, 0.000411123, 0.746833
10, 8, MD, 2, 1, 0.1, 0.6, 0.000353366, 0.3385
10, 8, MD, 2, 1, 0.2, 0.6, 0.000905871, 0.673278
10, 8, MD, 2, 1, 0.3, 0.6, 0.000390887, 0.672056
10, 8, MD, 2, 1, 0.4, 0.6, 0.418895, 0.729333
10, 8, MD, 2, 1, 0.5, 0.6, 0.000426382, 0.746111
10, 8, MD, 2, 1, 0.6, 0.6, 0.000540882, 0.7385
10, 8, MD, 2, 1, 0.7, 0.6, 0.000522226, 0.748444
10, 8, MD, 2, 1, 0.8, 0.6, 0.000601739, 0.765056
10, 8, MD, 2, 1, 0.9, 0.6, 0.000541747, 0.747389
10, 8, MD, 2, 1, 1, 0.6, 0.000542104, 0.743833
10, 8, MD, 2, 1, 0.1, 0.7, 0.000371873, 0.335333
10, 8, MD, 2, 1, 0.2, 0.7, 0.000489742, 0.6775
10, 8, MD, 2, 1, 0.3, 0.7, 0.000492275, 0.671
10, 8, MD, 2, 1, 0.4, 0.7, 0.000539124, 0.744944
10, 8, MD, 2, 1, 0.5, 0.7, 0.000516772, 0.736
10, 8, MD, 2, 1, 0.6, 0.7, 0.000515997, 0.752056
10, 8, MD, 2, 1, 0.7, 0.7, 0.000614643, 0.736167
10, 8, MD, 2, 1, 0.8, 0.7, 0.000605255, 0.738389
10, 8, MD, 2, 1, 0.9, 0.7, 0.482715, 0.76
10, 8, MD, 2, 1, 1, 0.7, 0.000427514, 0.744389
10, 8, MD, 2, 1, 0.1, 0.8, 0.000338882, 0.344333
10, 8, MD, 2, 1, 0.2, 0.8, 0.000407755, 0.694333
10, 8, MD, 2, 1, 0.3, 0.8, 0.000462115, 0.680556
10, 8, MD, 2, 1, 0.4, 0.8, 0.00043726, 0.744278
10, 8, MD, 2, 1, 0.5, 0.8, 0.177726, 0.732944
10, 8, MD, 2, 1, 0.6, 0.8, 0.000407994, 0.741056
10, 8, MD, 2, 1, 0.7, 0.8, 0.00127524, 0.741889
10, 8, MD, 2, 1, 0.8, 0.8, 0.000406355, 0.743556
10, 8, MD, 2, 1, 0.9, 0.8, 0.000402749, 0.731222
10, 8, MD, 2, 1, 1, 0.8, 0.000403643, 0.742222
10, 8, MD, 2, 1, 0.1, 0.9, 0.000362515, 0.322
