10000, 8, MD, 4000, 2, 0.5, 0.9, 0.540851, 0.578367
10000, 8, MD, 4000, 2, 0.6, 0.9, 0.537541, 0.57244
10000, 8, MD, 4000, 2, 0.7, 0.9, 0.54762, 0.566404
10000, 8, MD, 4000, 2, 0.8, 0.9, 0.536123, 0.589839
10000, 8, MD, 4000, 2, 0.9, 0.9, 0.527306, 0.563696
10000, 8, MD, 4000, 2, 1, 0.9, 0.510669, 0.574823
10000, 8, MD, 4000, 4, 0.1, 0.9, 0.240577, 0.199543
10000, 8, MD, 4000, 4, 0.2, 0.9, 0.490717, 0.751804
10000, 8, MD, 4000, 4, 0.3, 0.9, 0.525863, 0.790944
10000, 8, MD, 4000, 4, 0.4, 0.9, 0.500831, 0.775775
10000, 8, MD, 4000, 4, 0.5, 0.9, 0.508208, 0.803387
10000, 8, MD, 4000, 4, 0.6, 0.9, 0.501328, 0.78483
10000, 8, MD, 4000, 4, 0.7, 0.9, 0.502943, 0.779934
10000, 8, MD, 4000, 4, 0.8, 0.9, 0.507122, 0.795783
10000, 8, MD, 4000, 4, 0.9, 0.9, 0.495226, 0.789312
10000, 8, MD, 4000, 4, 1, 0.9, 0.488855, 0.774811
10000, 8, MD, 4000, 8, 0.1, 0.9, 0.239236, 0.147157
10000, 8, MD, 4000, 8, 0.2, 0.9, 0.274817, 0.577531
10000, 8, MD, 4000, 8, 0.3, 0.9, 0.34049, 0.790061
10000, 8, MD, 4000, 8, 0.4, 0.9, 0.359294, 0.797643
10000, 8, MD, 4000, 8, 0.5, 0.9, 0.364413, 0.793787
10000, 8, MD, 4000, 8, 0.6, 0.9, 0.334767, 0.798108
10000, 8, MD, 4000, 8, 0.7, 0.9, 0.359001, 0.770187
10000, 8, MD, 4000, 8, 0.8, 0.9, 0.353189, 0.776307
10000, 8, MD, 4000, 8, 0.9, 0.9, 0.374668, 0.797878
10000, 8, MD, 4000, 8, 1, 0.9, 0.35339, 0.772061
10000, 8, MD, 4000, 16, 0.1, 0.9, 0.207252, 0.44406
10000, 8, MD, 4000, 16, 0.2, 0.9, 0.20928, 0.588338
10000, 8, MD, 4000, 16, 0.3, 0.9, 0.223717, 0.617441
10000, 8, MD, 4000, 16, 0.4, 0.9, 0.203547, 0.665464
10000, 8, MD, 4000, 16, 0.5, 0.9, 0.237881, 0.800629
10000, 8, MD, 4000, 16, 0.6, 0.9, 0.226007, 0.80703
10000, 8, MD, 4000, 16, 0.7, 0.9, 0.230363, 0.790606
10000, 8, MD, 4000, 16, 0.8, 0.9, 0.234159, 0.821151
10000, 8, MD, 4000, 16, 0.9, 0.9, 0.242496, 0.768121
10000, 8, MD, 4000, 16, 1, 0.9, 0.242354, 0.812755
